review_item_key,supplier_code,source_page,normalized_material_code,unit_price,decision,block_reason,human_note
LS_P5_AS-20E4-20H_118000000,LS,5,AS-20E4-20H,118000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-20E4-20H_100800000,LS,5,AS-20E4-20H,100800000,UNREVIEWED,missing_human_approval,
LS_P5_AS-25E4-25H_158000000,LS,5,AS-25E4-25H,158000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-25E4-25H_142000000,LS,5,AS-25E4-25H,142000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-32E4-32H_188000000,LS,5,AS-32E4-32H,188000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-32E4-32H_171000000,LS,5,AS-32E4-32H,171000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-40E4-40V_316000000,LS,5,AS-40E4-40V,316000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-40E4-40V_299000000,LS,5,AS-40E4-40V,299000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-40F4-40H_330000000,LS,5,AS-40F4-40H,330000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-40F4-40H_318000000,LS,5,AS-40F4-40H,318000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-50F4-50H_342000000,LS,5,AS-50F4-50H,342000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-50F4-50H_329000000,LS,5,AS-50F4-50H,329000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-63G4-63H_598000000,LS,5,AS-63G4-63H,598000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-63G4-63H_576000000,LS,5,AS-63G4-63H,576000000,UNREVIEWED,missing_human_approval,
LS_P5_UVTUDC_2900000,LS,5,UVTUDC,2900000,UNREVIEWED,missing_human_approval,
LS_P5_SHUNT_1580000,LS,5,SHUNT,1580000,UNREVIEWED,missing_human_approval,
CHINT_P3_NXM-400S_4200000,CHINT,3,NXM-400S,4200000,UNREVIEWED,missing_human_approval,
CHINT_P3_NXM-630S_6200000,CHINT,3,NXM-630S,6200000,UNREVIEWED,missing_human_approval,
CHINT_P3_NXM-800S_10000000,CHINT,3,NXM-800S,10000000,UNREVIEWED,missing_human_approval,
CHINT_P3_NXM-1000S_16200000,CHINT,3,NXM-1000S,16200000,UNREVIEWED,missing_human_approval,
CHINT_P3_NXM-1600H_30000000,CHINT,3,NXM-1600H,30000000,UNREVIEWED,missing_human_approval,
CHINT_P3_NM1-125C_800000,CHINT,3,NM1-125C,800000,UNREVIEWED,missing_human_approval,
CHINT_P3_NM1-125C_860000,CHINT,3,NM1-125C,860000,UNREVIEWED,missing_human_approval,
CHINT_P3_NM1-250S_1400000,CHINT,3,NM1-250S,1400000,UNREVIEWED,missing_human_approval,
CHINT_P3_NM1-400S_4200000,CHINT,3,NM1-400S,4200000,UNREVIEWED,missing_human_approval,
CHINT_P3_NM1-630S_6200000,CHINT,3,NM1-630S,6200000,UNREVIEWED,missing_human_approval,
CHINT_P3_NM1-800S_10000000,CHINT,3,NM1-800S,10000000,UNREVIEWED,missing_human_approval,
CHINT_P3_NM1-1250H_20000000,CHINT,3,NM1-1250H,20000000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-09_204000,CHINT,4,NXC-09,204000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-12_208000,CHINT,4,NXC-12,208000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-16_220000,CHINT,4,NXC-16,220000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-18_230000,CHINT,4,NXC-18,230000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-22_244000,CHINT,4,NXC-22,244000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-25_324000,CHINT,4,NXC-25,324000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-32_436000,CHINT,4,NXC-32,436000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-38_462000,CHINT,4,NXC-38,462000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-40_748000,CHINT,4,NXC-40,748000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-50_770000,CHINT,4,NXC-50,770000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-65_920000,CHINT,4,NXC-65,920000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-75_1260000,CHINT,4,NXC-75,1260000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-85_1282000,CHINT,4,NXC-85,1282000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-100_1460000,CHINT,4,NXC-100,1460000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-120_3100000,CHINT,4,NXC-120,3100000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-160_3400000,CHINT,4,NXC-160,3400000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-185_3780000,CHINT,4,NXC-185,3780000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-225_4080000,CHINT,4,NXC-225,4080000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-265_5500000,CHINT,4,NXC-265,5500000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-330_8800000,CHINT,4,NXC-330,8800000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-400_9060000,CHINT,4,NXC-400,9060000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-500_12420000,CHINT,4,NXC-500,12420000,UNREVIEWED,missing_human_approval,
CHINT_P4_NXC-630_18560000,CHINT,4,NXC-630,18560000,UNREVIEWED,missing_human_approval,
CHINT_P5_NXR-25_240000,CHINT,5,NXR-25,240000,UNREVIEWED,missing_human_approval,
CHINT_P5_NXR-38_320000,CHINT,5,NXR-38,320000,UNREVIEWED,missing_human_approval,
CHINT_P5_NXR-100_540000,CHINT,5,NXR-100,540000,UNREVIEWED,missing_human_approval,
CHINT_P5_F4-11_44000,CHINT,5,F4-11,44000,UNREVIEWED,missing_human_approval,
CHINT_P5_F4-22_84000,CHINT,5,F4-22,84000,UNREVIEWED,missing_human_approval,
CHINT_P5_F5-T2_480000,CHINT,5,F5-T2,480000,UNREVIEWED,missing_human_approval,
CHINT_P5_F5-D2_480000,CHINT,5,F5-D2,480000,UNREVIEWED,missing_human_approval,
